artist_name,title,year,duration
The Police,Voices Inside My Head,1980,233.45587
The Police,Wrapped Around Your Finger,1983,313.70404
The Police,King Of Pain,1983,318.01424
The Presets,Are You The One?,2005,281.0771
The Presets,Truth And Lies,2006,243.9571
The Presets,Yippiyo-Ay,2008,271.85587
The Presets,If I Know You,2008,351.32036
The Prodigy,What Evil Lurks,1991,265.76934
The Prodigy,Firestarter,1996,225.09669
The Race,Raising Children,2006,225.17506
The Raconteurs,Broken Boy Soldier (KCRW Version),2006,230.5824
The Radio Department,I Don't Like It Like This,2005,248.24118
The Radio Dept,Mad About the Boy,2006,207.20281
The Radio Dept.,Closing Scene,2007,256.02567
The Rapture,Killing,2003,218.22649
The Rapture,The Devil,2006,277.02812
The Real Kids,Better Be Good,1976,252.26404
The Real Kids,Just Like Darts,1977,263.75791
The Real Kids,Now You Know,1996,222.11873
The Red Jumpsuit Apparatus,In Fate's Hands (Album Version),2006,208.79628
The Reverend Peyton's Big Damn Band,My Old Man Boogie,2006,179.46077
The Robert Cray Band,Bad Influence,1983,173.322
The Robert Cray Band,Phone Booth,1983,278.54322
The Roches,Mr. Sellack (Album Version),1979,243.51302
The Roches,It's Bad For Me (Album Version),1980,165.98159
The Roches,Losing True (Album Version),1982,295.13098
The Roches,We Three Kings,1990,329.45587
The Roches,Christlike Roche,1995,338.33751
The Rolling Stones,Fortune Teller,1963,116.92363
The Rolling Stones,Time Is On My Side,1964,172.72118
The Rolling Stones,Around And Around,1964,183.17016
The Rolling Stones,Think,1966,189.67465
The Rolling Stones,Rocks Off,1972,272.43057
The Rolling Stones,Start Me Up,1981,242.20689
The Ronettes,(The Best Part Of) Breakin' Up,1964,182.83057
The Ronettes,Born To Be Together,1991,177.81506
The Ruby Suns,Function Of The Sun,2005,70.89587
The Scare,I Saw Destruction,2009,209.71057
The Sensational Alex Harvey Band,Framed,1972,536.0322
The Sensational Alex Harvey Band,Delilah,1975,316.81261
The Shamen,Heal (The Separation) [H.E.L.P Breakbeat],1996,247.53587
The Shamen,Heal (The Separation) [PM Dawn Alt. Lead Mix],1996,280.31955
The Shangri-Las,Remember (Walkin' In the Sand),1964,136.01914
The Shangri-Las,Bull Dog,1964,157.85751
The Shangri-Las,Twist and Shout,1964,164.80608
The Shangri-Las,Out in the Streets,1965,161.48853
The Shirelles,Dedicated To The One I Love,1960,127.29424
The Shirelles,Will You Love Me Tomorrow,1960,159.76444
The Shirelles,Foolish Little Girl,1963,132.33587
The Small Knives,The Line,2004,208.16934
The Smashing Pumpkins,Rocket,1993,246.93506
The Smashing Pumpkins,Rotten Apples,1995,184.39791
The Smashing Pumpkins,Real Love,2000,249.62567
The Smashing Pumpkins,Soot and Stars,2001,399.98649
The Sonics,On The Road Again,1967,108.14649
The Sonics,Love Lights,1967,171.15383
The Sonics,Near My Soul,1996,164.362
The Starting Line,A Goodnight's Sleep,2002,264.41098
The Statler Brothers,Shenandoah,1967,201.27302
The Statler Brothers,White Christmas,1994,140.69506
The Sterns,Supreme Girl,2006,151.82322
The Stooges,T.V. Eye (Take 3),1999,328.9073
The Stranglers,It Only Takes Two To Tango,1981,217.96526
The Strokes,Meet Me In The Bathroom,2003,177.18812
The Strokes,Between Love & Hate,2003,191.29424
The Sugarhill Gang,8th Wonder,1981,451.02975
The Suicide Machines,Burning In The Aftermath,2003,95.68608
The Suicide Machines,Your Silence,2003,170.84036
The Summer Obsession,Where You Belong,2006,282.04363
The Temper Trap,Sweet Disposition,2008,232.75057
The Token,Come Dance With Me,1994,128.1824
The Tokens,Ill Always Love You,1994,149.34159
The Tokens,La Bamba,1994,154.06975
The Tragically Hip,Ahead By A Century,1996,225.43628
The Tragically Hip,The Drop-Off,2006,219.89832
The Tragically Hip,Country Day,2009,318.87628
The Vaughan Brothers,Hillbillies From Outerspace,1990,222.64118
The Vaughan Brothers,Good Texan,1990,262.29506
The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,Long Way From Home,1990,196.57098
The Vaughan Brothers;Stevie Ray Vaughan;Jimmy Vaughan,Telephone Song,1990,208.48281
The Velvet Underground,I Heard Her Call My Name,1968,276.68853
The Velvet Underground,Stephanie Says,1985,170.89261
The Verve Pipe,La La,1999,249.28608
The Verve Pipe,Medicate Myself,2001,292.8322
The Waybacks,McHattie's Waltz,2000,288.49587
The Wes Montgomery Trio,Satin Doll,1987,246.80444
The White Stripes,Blue Orchid,2005,160.31302
The White Stripes,A Martyr For My Love For You,2007,259.5522
The White Stripes,Im Slowly Turning Into You,2007,274.59873
The Who,Slip Kid,1975,271.69914
The Who,Anyway_ Anyhow_ Anywhere,1979,169.66485
The Who,Sodding About,2009,167.44444
The Wreckers,Damn That Radio [Live],2007,211.59138
The Zebras,Marching,2006,131.68281
Theodor Zox,What's in a number & Feed me lies remixes,2007,353.17506
Theodore Shapiro,The Big Stall,2006,82.31138
Theodore Shapiro,Gun Pull,2006,109.84444
This Is Hell,REALIZATION: REMORSE,2008,106.39628
This Is Hell,RECKLESS,2008,119.7971
This Or The Apocalypse,Two Wars,2008,293.66812
Thomas Dolby,She Blinded Me With Science,1982,223.45098
Thomas Dolby,Windpower (2009 Digital Remaster),1982,259.18649
Thomas Dolby,Windpower,1982,265.45587
Thomas Dolby,One Of Our Submarines,1982,309.57669
Thomas Dolby,Screen Kiss,1984,328.72444
Three 6 Mafia,Money Didn't Change Me,2003,190.74567
Three 6 Mafia,Let's Plan A Robbery,2005,213.60281
Thrice,Betrayal Is A Symptom,2002,169.63873
Thrice,All That's Left,2003,201.58649
Thrice,The Earth Will Shake,2005,268.17261
Thrice,Red Sky,2005,313.7824
Thrice,The Earth Will Shake,2005,329.7171
Thrice,The Earth Isn't Humming,2008,349.80526
Through the Eyes of the Dead,Outro,2005,41.482
Throw The Fight,The Wreckage Intro (Album Version),2008,23.87546
Tigertailz,Thrill Pistol,2007,309.18485
Till West & DJ Delicious,Same Man,2006,153.28608
Tilman Sillescu,Escape From The Underrealm,2008,123.24526
Tim Exile,Oh Scat Mix Up,2006,78.21016
Tim Exile,Post-Toxic Finger Disorder,2006,80.3522
Tim Exile,Family Galaxy,2009,305.55383
Tim Exile,Fortress,2009,369.57995
Tim Hughes,Dance,2007,268.2771
Tim Wilson,Uncle B.S. - 1963,1999,100.67546
Tim Wilson,The Michael Vick Song,2005,166.84363
Tim Wilson,I Think My Wife Is Running Around On Me (Taco Hell),2005,186.48771
Timbalada,Maracaia,2006,242.1024
Time Factory,Fleeting sound,2006,243.56526
Timo Maas,Bad Days,2001,417.56689
Timo Maas,First Day (Album version),2005,232.38485
Timo Maas featuring MC Chikaboo,Shifter,2002,333.87057
Timothy Byram-Wigfield,Les Corps Glorieux: III. L'Ange aux parfums,2002,473.46893
Tin Hat Trio,Scrap,2000,44.59057
Tin Hat Trio,Width Of The World,2000,407.06567
Tin Hat Trio,Willow Weep For Me (With Willie Nelson),2002,276.58404
Tin Hat Trio,Rubies_ Pearls_ And Emeralds,2002,292.04853
Tina Ann,I Do (Chris The Greek Remix),2003,237.53098
Tina Ann,Rules of Attraction (Chris Cox),2003,251.76771
Tina Ann,Too Late (Orange Factory Extended Mix),2003,395.62404
Tina Britt,He Put The Hurt On Me,2006,177.94567
Tinariwen,Chatma,2003,336.32608
Tinariwen,Assouf,2007,238.68036
Tinariwen,Tenhert,2009,328.85506
Tiny Bradshaw,Well Oh Well,2004,158.82404
Tiny Tim,Stay Down Here Where You Belong,1968,177.00526
Tiny Tim,I Hold Your Hand In Mine [Live At Royal Albert Hall],2000,43.36281
Tiny Tim,You Called It Madness [But I Call It Love] [Live At Royal Albert Hall],2000,197.90322
Tito Puente,China,1972,295.05261
Tito Puente,Mambo Suavecito,1993,178.46812
Tito Puente,Mambo Tipico,1993,180.00934
Tito Puente,Flight To Jordan,1998,356.41424
Tito Puenté,Bata 6/8,1987,362.50077
Tito Rodriguez,Mango Del Monte,2001,176.5873
To My Surprise,Easy or Not (Album Version),2003,175.22893
Toby Love featuring Rakim & Ken-Y,Tengo Un Amor,2007,260.28363
Tom Barabas,More Than Words,1992,276.79302
Tom Barabas,Sedona Suite (Sunrise/Prayer/Joy/Sunset),1992,743.36608
Tom Cochrane,Washed Away,1992,320.44363
Tom Cochrane,Paper Tigers (acoustic version),1997,220.81261
Tom Petty,Wildflowers (Album Version),1994,190.32771
Tom Petty,A Higher Place (Album Version),1994,236.17261
Tommy Castro,Sho' Enough,1996,240.27383
Tommy James & The Shondells,Crimson And Clover,1969,324.70159
Tommy James And The Shondells,I Like The Way,1967,161.85424
Tommy James And The Shondells,Gettin' Together,1989,136.12363
Tommy James And The Shondells,Out Of The Blue,1989,146.02404
Tones On Tail,Burning Skies,1987,387.16036
Toni Braxton,Best Friend,1993,267.2322
Toni Braxton,He Wasn't Man Enough,2000,262.08608
Toni Braxton,Tell Me,2002,249.18159
Toni Braxton,Let Me Show You The Way (Out),2002,258.48118
Toni Braxton Featuring Babyface,Give U My Heart,2003,240.61342
Toni Braxton Featuring Shaggy,Christmas In Jamaica,2001,219.01016
Tony Joe White,A Man Can Only Stand Just So Much Pain (Bonus Track),1970,152.842
Tony Joe White,The Coloness Of The Chain,1993,329.35138
Tony Joe White,Menutha,1999,252.1073
Tony Matterhorn,Dutty Wine,2006,183.53587
Toots & The Maytals,Sweet & Dandy,1984,169.53424
Toots & The Maytals,It's You,1996,128.33914
Toots & The Maytals,She Will Never Let Me Down,1998,125.88363
Toots Thielemans,Sophisticated Lady,1955,302.62812
Toots Thielemans,Le Temps Des Cerises,1998,109.16526
Torcuato Mariano,Black and Blue,2006,295.02649
Total Fucking Destruction,Enslaved By Propaganda,2007,132.17914
Tracy Byrd,Walking To Jerusalem,1996,209.08363
Tracy Byrd,Just Let Me Be In Love,2007,227.57832
Tranzas,Un nuevo amor (version salsa),2000,184.21506
Tranzas,Mientras me quieras,2000,213.7073
Trentemoller,In Progress (Original Mix),2009,368.74404
Tresenlesen,Rülpsen Sie Eine Hauptstadt,1995,513.61914
Tresenlesen,Das Gelübde,1998,239.46404
Trick Trick / Eminem,Welcome 2 Detroit,2005,263.00036
Trick Trick / Eminem,Welcome 2 Detroit,2005,285.49179
Trick Trick / Obie Trice,War,2005,266.78812
Trivium,The Deceived,2004,360.75057
Trivium,Upon The Shores [Explicit],2008,321.17506
Trivium,Into The Mouth Of Hell We March [Explicit],2008,352.02567
Trivium,Shogun [with fade_ for special edition],2008,678.76526
Truckfighters,Traffic,2007,270.44526
Tsar,Conqueror Worm,2005,220.42077
Tshala Muana,Banda Yango,2001,390.63465
Tullycraft,Bee Sting Stings,1999,201.24689
Tullycraft,Loveless,1999,206.13179
Tum Tum,Eat Or Get Ate,2007,231.33995
Tum Tum / Double T / LiL Ronnie,She's A Go,2007,214.02077
Turisas,Sahti Waari,2004,146.59873
Twila Paris,I'll See You Sunday,1980,235.65016
Twila Paris,How Beautiful (Cry For The Desert Album Version),1990,290.19383
Twila Paris,Perfect Peace,2001,202.70975
Twin Atlantic,What Is Light? Where Is Laughter? (Acoustic Version),2008,240.19546
Twista,It Feels So Good (Album Version),1997,368.03873
Twista,The Day After (featuring Syleena Johnson) (Explicit Chopped & Screwed Version),2005,200.98567
Twista,Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version),2005,259.36934
Twista,Girl Tonite (featuring Trey Songz)  (Explicit Chopped & Screwed Version),2005,259.70893
Twista Featuring Cee-Lo,Hope  (Edited Album Version),2004,272.50893
Ty Herndon,A Man Holdin' On (To A Woman Lettin' Go),1998,217.15546
Tyrone Wells,Need,2005,204.59057
Tyrone Wells,Baby Don't You Change,2005,252.65587
U.K. Subs,Fear of Girls (Live in Croatia_ 1993),1993,116.1922
U.K. Subs,Warhead (Live in Croatia_ 1993),1993,241.99791
U2,October,1981,142.23628
U2,40,1992,406.85669
U2,New York,2000,343.27465
U2,Vertigo,2004,451.44771
U2,Kite Live from Sydney,2007,485.19791
U2,FEZ-Being Born,2009,316.96934
UK Subs,Crash Course,1979,140.30322
UK Subs,Sk8 Tough,1986,136.77669
UK Subs,Tomorrows Girls (Live),1999,122.40934
Ultraviolence,Murder Academy,1995,303.04608
Unearth,Fuel the Fire,2001,222.27546
Unearth,Crow Killer,2008,197.25016
Unkle Bob,What Do I Know,2006,252.18567
Unwritten Law,Superman,1996,216.81587
Unwritten Law,Up All Night (Acoustic Live Album Version),2003,174.10567
Unwritten Law,Because Of You (Album Version),2005,183.74485
Uphill Battle,Memory,2002,210.36363
Uphill Battle,Climate Control,2002,323.36934
Uphill Battle,Thresh Hold,2004,166.37342
Urge Overkill,Crackbabies,1993,243.17342
Uriah Heep,What Should Be Done,1971,252.9171
Uriah Heep,Falling In Love,1978,184.55465
Uriah Heep,Son Of A Bitch,2006,243.98322
Uriah Heep,Wake The Sleeper,2008,212.84526
Usher,I'll Show You Love,1994,283.89832
Usher,I Need Love,1999,32.41751
Usher,Pianolude,1999,212.61016
Usher,Trading Places,2008,286.77179
Usher,Moving Mountains,2008,309.83791
Usher,Hey Daddy (Daddy's Home),2010,224.10404
Usher Featuring The Nu Beginning,Only Human,2004,338.75546
V V Brown,LEAVE!,2009,203.31057
V'ro,Softcore,2003,282.53995
VHS Or Beta,Solid Gold (Evolution Mix) (2005 Digital Remaster),2002,508.02893
VHS Or Beta,The Melting Moon (Edit),2004,224.20853
VHS Or Beta,New Day Rising,2004,334.18404
VHS Or Beta,Forever,2004,343.562
VHS Or Beta,You Got Me (The Juan Maclean Dub),2006,501.13261
Valient Thorr,Problem Solver,2006,200.64608
Van Halen,"Dirty Movies"" (Album Version)",1981,248.00608
Van Halen,House Of Pain,1983,199.10485
Van Halen,From Afar (Album Version),1998,324.23138
Vanessa Daou,Smoke,1994,167.6273
Vanessa Daou,For Anything,1996,179.93098
Vanessa Daou,Evening,1996,222.04036
Vangelis,3 + 3,1977,575.58159
Vangelis,Other Side Of Antarctica,1983,416.7571
Vangelis,Twilight,1990,297.66485
Vangelis,Procession,1990,573.67465
Vangelis,El Greco: Movement III,1998,408.00608
Vangelis,Preparation,2004,101.8771
Various Production,Wot U Say,2008,191.99955
Various Production,Lost (Actress Remix),2008,366.23628
Various Production,Bside,2009,239.90812
Venice,All My Life (LP Version),1990,301.08689
Vex'd,Canyon,2005,365.03465
Vex'd,Disposition (feat. Jest),2010,243.25179
Vex'd,Oceans,2010,295.49669
Vickie Winans,You Turn Me,2008,347.42812
Vilma E Vampiros Palma,Se Puede Salir,1995,265.32526
Vilma Palma e Vampiros,Bye Bye,1992,344.86812
Vilma Palma e Vampiros,Te quiero tanto,1993,210.05016
Vilma Palma e Vampiros,Verano traidor,1993,411.97669
Vince Guaraldi,Corcovado,1964,201.42975
Vince Guaraldi,Room At The Bottom,1964,270.75873
Vince Guaraldi Trio,Yesterdays,1964,242.9122
Vinícius de Moraes,Minha Namorada,1965,243.53914
Virgil Moorefield,Healing Power,1994,236.2771
Virgil Moorefield,Get Moose and Squirrel,1995,155.8722
Vitamin C,About Last Night (LP Version),1999,241.03138
Vitamin C,Girls Against Boys (LP Version),1999,256.83546
Vivian,Bad Creation,2007,227.76118
Vixen,One Night Alone,1988,229.642
Vixen,American Dream,1988,259.60444
Vonray,Part Of Me (LP Version),2003,230.08608
Vox Dei,Profecias,1971,456.69832
Vox Dei,A Nadie Le Interesa Si Quedás Atrás (Total Que...),1974,197.04118
Vulgar Pigeons,O.R.P.,2004,125.98812
Vulture Industries,The Benevolent Path,2007,379.29751
Vuneny,Curse Of Sound (Dub Mix),2006,263.41832
W.A.S.P.,Phantoms In The Mirror,1992,276.71465
W.A.S.P.,When The Levee Breaks,1992,426.78812
W.A.S.P.,Heaven's Hung In Black (Reprise),2007,193.74975
Wade Ray,Idaho Red,2005,135.78404
Wailing Souls,Very Well,1979,214.38649
Wailing Souls,Firehouse Rock,1980,255.4771
Wailing Souls,Old Broom,1981,204.85179
Walter Ego,Purple Pygmies,1998,535.45751
Walter Hawkins,Never Alone,1978,468.00934
Walter Jackson,What Would You Do,2006,156.682
Walter Trout,Earrings on the Table,1992,100.23138
Walter Trout,Obstacles in My Way,1997,233.24689
Wang Chung,Dance Hall Days,1983,234.762
War Babies,Cry Yourself To Sleep,1991,285.83138
Warren Barfield,Shadow,2006,207.51628
Warren Barfield,Unleashed,2006,216.81587
Warrior King,Virtuous Woman,2002,223.29424
Warrior King,Empress So Divine,2002,224.28689
Warrior King,Breath Of Fresh Air,2002,225.77587
Warrior King,Another Love Song,2005,204.38159
Webb Wilder,Too Cool for Love,2009,277.10649
Weedeater,Monkey Junction,2001,269.00853
Weezer,Don't Let Go,2001,180.97587
Weezer,Dope Nose,2002,137.37751
Weezer,Mykel And Carli,2004,172.14649
Weezer,I Don't Want To Let You Go,2009,228.44036
Weirdos_ The,I Want What I Want,1978,161.27955
Wendo Kolosoy,Marie Marie,1993,397.76608
Wendy Moten,Make This Love Last,1992,230.37342
Wesley Tuttle,With Tears In My Eyes,1992,175.22893
Wet Wet Wet,Goodnight Girl,1992,257.25342
Wet Wet Wet,Love Is All Around,1994,246.38649
Wet Wet Wet,Hear Me Now,2004,242.65098
White Willow,The Reach,2000,659.46077
White Willow,The Dark Road,2006,257.27955
Whitesnake,Don't Mess With Me (2006 Digital Remaster),1978,204.14649
Whitesnake,Fool For Your Loving,1980,250.3571
Whitesnake,Love Ain't No Stranger (2003 Digital Remaster),2003,252.08118
Whitney Cummings,Romance,2009,48.63955
Whitney Cummings,Porn,2009,78.91546
Who Made Who,Satisfaction,2004,265.32526
Will Ackerman,A Movie Of A Placid Lake On A Moonless Night In September - Reprise,1992,194.19383
Will Ackerman,A Movie Of A Placid Lake On A Moonless Night in September,1992,384.60036
William Orbit,Love My Way,1987,159.11138
William Orbit,Harry Flowers,1993,270.94159
William Orbit,The Monkey King,1993,315.01016
William Orbit,Deus Ex Machina,1993,339.80036
William Orbit,Cavalleria Rusticana,2000,199.8624
Williamson,Time You'll Never Get Back,2003,354.06322
Williamson,Breathe Easy,2005,203.17995
Williamson,Cool People Make Me Tired,2005,223.81669
Willie Bobo,Spanish Grease,1997,168.25424
Willie Bobo,It's Not Unusual,2008,139.49342
Willie Colon,Guajira Y Ven,2001,250.06975
Willie Isz,Violet Heart Box,2009,338.72934
Willie Rosario,Un Tipo Como Yo,1999,281.41669
Willy DeVille,Runnin' Through The Jungle - Shootin' The Blues,1996,227.81342
Willy DeVille,Louise,2008,282.30485
Willy DeVille,Cadillac Walk (Album Version),2009,439.30077
Wilshire,When,2003,181.49832
Wilshire,Special,2003,184.37179
Winds Of Plague,Origins And Endings,2008,270.13179
Winds Of Plague,Soldiers Of Doomsday ,2009,246.04689
Winifred Phillips,Misty Bog,2009,80.61342
Winifred Phillips,Sporable,2009,141.19138
Winston McAnuff_ The Bazbaz Orchestra,Common sense,2005,225.04444
Winston Reedy,Daughter Of Zion,1997,235.78077
Wolfchant,Guardians Of The Forest,2007,208.56118
Wolfmother,Dimension,2004,260.91057
Wolfmother,White Feather,2009,212.37506
Wolfmother,Cosmonaut,2009,288.33914
Wolfmother,White Feather,2009,316.21179
Wordsworth,Gotta Pay (Produced by Oddisee),2004,254.98077
Wordsworth feat. Adanita Ross,Don't Go (Produced by Frequency),2004,237.13914
Workhorse,High Horse,2007,251.402
Workhorse,My Friend the Blind,2007,276.37506
Workhorse,Serus,2007,349.6224
